Periodo;Año;Municipio;Tipo;Valor;;;;;;;;;
1/1/2015;2015;Morón;Total de víctimas de homicidios dolosos;22;;;;;;;;;
1/1/2015;2015;Morón;Total de víctimas de lesiones dolosas;1329;;;;;;;;;
1/1/2015;2015;Morón;Total de víctimas de otros delitos contra la integridad sexual;41;;;;;;;;;
1/1/2015;2015;Morón;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2016;2016;Morón;Total de víctimas de homicidios dolosos;25;;;;;;;;;
1/1/2016;2016;Morón;Total de víctimas de lesiones dolosas;870;;;;;;;;;
1/1/2016;2016;Morón;Total de víctimas de otros delitos contra la integridad sexual;33;;;;;;;;;
1/1/2016;2016;Morón;Total de víctimas de violaciones;14;;;;;;;;;
1/1/2017;2017;Morón;Total de víctimas de homicidios dolosos;14;;;;;;;;;
1/1/2017;2017;Morón;Total de víctimas de lesiones dolosas;674;;;;;;;;;
1/1/2017;2017;Morón;Total de víctimas de otros delitos contra la integridad sexual;18;;;;;;;;;
1/1/2017;2017;Morón;Total de víctimas de violaciones;8;;;;;;;;;
1/1/2018;2018;Morón;Total de víctimas de homicidios dolosos;13;;;;;;;;;
1/1/2018;2018;Morón;Total de víctimas de lesiones dolosas;621;;;;;;;;;
1/1/2018;2018;Morón;Total de víctimas de otros delitos contra la integridad sexual;38;;;;;;;;;
1/1/2018;2018;Morón;Total de víctimas de violaciones;11;;;;;;;;;
1/1/2019;2019;Morón;Total de víctimas de homicidios dolosos;6;;;;;;;;;
1/1/2019;2019;Morón;Total de víctimas de lesiones dolosas;788;;;;;;;;;
1/1/2019;2019;Morón;Total de víctimas de otros delitos contra la integridad sexual;40;;;;;;;;;
1/1/2019;2019;Morón;Total de víctimas de violaciones;15;;;;;;;;;
1/1/2020;2020;Morón;Total de víctimas de homicidios dolosos;11;;;;;;;;;
1/1/2020;2020;Morón;Total de víctimas de lesiones dolosas;865;;;;;;;;;
1/1/2020;2020;Morón;Total de víctimas de otros delitos contra la integridad sexual;117;;;;;;;;;
1/1/2020;2020;Morón;Total de víctimas de violaciones;13;;;;;;;;;
1/1/2021;2021;Morón;Total de víctimas de homicidios dolosos;12;;;;;;;;;
1/1/2021;2021;Morón;Total de víctimas de lesiones dolosas;1041;;;;;;;;;
1/1/2021;2021;Morón;Total de víctimas de otros delitos contra la integridad sexual;252;;;;;;;;;
1/1/2021;2021;Morón;Total de víctimas de violaciones;25;;;;;;;;;
1/1/2014;2014;Moreno;Total de víctimas de homicidios dolosos;88;;;;;;;;;
1/1/2014;2014;Moreno;Total de víctimas de lesiones dolosas;927;;;;;;;;;
1/1/2014;2014;Moreno;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;Moreno;Total de víctimas de violaciones;16;;;;;;;;;
1/1/2015;2015;Moreno;Total de víctimas de homicidios dolosos;63;;;;;;;;;
1/1/2015;2015;Moreno;Total de víctimas de lesiones dolosas;1114;;;;;;;;;
1/1/2015;2015;Moreno;Total de víctimas de otros delitos contra la integridad sexual;53;;;;;;;;;
1/1/2015;2015;Moreno;Total de víctimas de violaciones;23;;;;;;;;;
1/1/2016;2016;Moreno;Total de víctimas de homicidios dolosos;80;;;;;;;;;
1/1/2016;2016;Moreno;Total de víctimas de lesiones dolosas;1208;;;;;;;;;
1/1/2016;2016;Moreno;Total de víctimas de otros delitos contra la integridad sexual;86;;;;;;;;;
1/1/2016;2016;Moreno;Total de víctimas de violaciones;52;;;;;;;;;
1/1/2017;2017;Moreno;Total de víctimas de homicidios dolosos;52;;;;;;;;;
1/1/2017;2017;Moreno;Total de víctimas de lesiones dolosas;1173;;;;;;;;;
1/1/2017;2017;Moreno;Total de víctimas de otros delitos contra la integridad sexual;93;;;;;;;;;
1/1/2017;2017;Moreno;Total de víctimas de violaciones;38;;;;;;;;;
1/1/2018;2018;Moreno;Total de víctimas de homicidios dolosos;67;;;;;;;;;
1/1/2018;2018;Moreno;Total de víctimas de lesiones dolosas;1337;;;;;;;;;
1/1/2018;2018;Moreno;Total de víctimas de otros delitos contra la integridad sexual;150;;;;;;;;;
1/1/2018;2018;Moreno;Total de víctimas de violaciones;39;;;;;;;;;
1/1/2019;2019;Moreno;Total de víctimas de homicidios dolosos;66;;;;;;;;;
1/1/2019;2019;Moreno;Total de víctimas de lesiones dolosas;1657;;;;;;;;;
1/1/2019;2019;Moreno;Total de víctimas de otros delitos contra la integridad sexual;240;;;;;;;;;
1/1/2019;2019;Moreno;Total de víctimas de violaciones;54;;;;;;;;;
1/1/2020;2020;Moreno;Total de víctimas de homicidios dolosos;50;;;;;;;;;
1/1/2020;2020;Moreno;Total de víctimas de lesiones dolosas;1888;;;;;;;;;
1/1/2020;2020;Moreno;Total de víctimas de otros delitos contra la integridad sexual;449;;;;;;;;;
1/1/2020;2020;Moreno;Total de víctimas de violaciones;74;;;;;;;;;
1/1/2021;2021;Moreno;Total de víctimas de homicidios dolosos;48;;;;;;;;;
1/1/2021;2021;Moreno;Total de víctimas de lesiones dolosas;2154;;;;;;;;;
1/1/2021;2021;Moreno;Total de víctimas de otros delitos contra la integridad sexual;558;;;;;;;;;
1/1/2021;2021;Moreno;Total de víctimas de violaciones;65;;;;;;;;;
1/1/2014;2014;Navarro;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2014;2014;Navarro;Total de víctimas de lesiones dolosas;36;;;;;;;;;
1/1/2014;2014;Navarro;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;Navarro;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2015;2015;Navarro;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2015;2015;Navarro;Total de víctimas de lesiones dolosas;45;;;;;;;;;
1/1/2015;2015;Navarro;Total de víctimas de otros delitos contra la integridad sexual;2;;;;;;;;;
1/1/2015;2015;Navarro;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2016;2016;Navarro;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2016;2016;Navarro;Total de víctimas de lesiones dolosas;31;;;;;;;;;
1/1/2016;2016;Navarro;Total de víctimas de otros delitos contra la integridad sexual;2;;;;;;;;;
1/1/2016;2016;Navarro;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2017;2017;Navarro;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2017;2017;Navarro;Total de víctimas de lesiones dolosas;64;;;;;;;;;
1/1/2017;2017;Navarro;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2017;2017;Navarro;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2018;2018;Navarro;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2018;2018;Navarro;Total de víctimas de lesiones dolosas;58;;;;;;;;;
1/1/2018;2018;Navarro;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2018;2018;Navarro;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2019;2019;Navarro;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2019;2019;Navarro;Total de víctimas de lesiones dolosas;44;;;;;;;;;
1/1/2019;2019;Navarro;Total de víctimas de otros delitos contra la integridad sexual;8;;;;;;;;;
1/1/2019;2019;Navarro;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2020;2020;Navarro;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2020;2020;Navarro;Total de víctimas de lesiones dolosas;49;;;;;;;;;
1/1/2020;2020;Navarro;Total de víctimas de otros delitos contra la integridad sexual;10;;;;;;;;;
1/1/2020;2020;Navarro;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2021;2021;Navarro;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2021;2021;Navarro;Total de víctimas de lesiones dolosas;50;;;;;;;;;
1/1/2021;2021;Navarro;Total de víctimas de otros delitos contra la integridad sexual;18;;;;;;;;;
1/1/2021;2021;Navarro;Total de víctimas de violaciones;5;;;;;;;;;
1/1/2014;2014;Necochea;Total de víctimas de homicidios dolosos;4;;;;;;;;;
1/1/2014;2014;Necochea;Total de víctimas de lesiones dolosas;495;;;;;;;;;
1/1/2014;2014;Necochea;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;Necochea;Total de víctimas de violaciones;3;;;;;;;;;
1/1/2015;2015;Necochea;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2015;2015;Necochea;Total de víctimas de lesiones dolosas;401;;;;;;;;;
1/1/2015;2015;Necochea;Total de víctimas de otros delitos contra la integridad sexual;15;;;;;;;;;
1/1/2015;2015;Necochea;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2016;2016;Necochea;Total de víctimas de homicidios dolosos;11;;;;;;;;;
1/1/2016;2016;Necochea;Total de víctimas de lesiones dolosas;222;;;;;;;;;
1/1/2016;2016;Necochea;Total de víctimas de otros delitos contra la integridad sexual;3;;;;;;;;;
1/1/2016;2016;Necochea;Total de víctimas de violaciones;11;;;;;;;;;
1/1/2017;2017;Necochea;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2017;2017;Necochea;Total de víctimas de lesiones dolosas;203;;;;;;;;;
1/1/2017;2017;Necochea;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2017;2017;Necochea;Total de víctimas de violaciones;22;;;;;;;;;
1/1/2018;2018;Necochea;Total de víctimas de homicidios dolosos;5;;;;;;;;;
1/1/2018;2018;Necochea;Total de víctimas de lesiones dolosas;244;;;;;;;;;
1/1/2018;2018;Necochea;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2018;2018;Necochea;Total de víctimas de violaciones;13;;;;;;;;;
1/1/2019;2019;Necochea;Total de víctimas de homicidios dolosos;5;;;;;;;;;
1/1/2019;2019;Necochea;Total de víctimas de lesiones dolosas;265;;;;;;;;;
1/1/2019;2019;Necochea;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2019;2019;Necochea;Total de víctimas de violaciones;21;;;;;;;;;
1/1/2020;2020;Necochea;Total de víctimas de homicidios dolosos;5;;;;;;;;;
1/1/2020;2020;Necochea;Total de víctimas de lesiones dolosas;374;;;;;;;;;
1/1/2020;2020;Necochea;Total de víctimas de otros delitos contra la integridad sexual;90;;;;;;;;;
1/1/2020;2020;Necochea;Total de víctimas de violaciones;20;;;;;;;;;
1/1/2021;2021;Necochea;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2021;2021;Necochea;Total de víctimas de lesiones dolosas;489;;;;;;;;;
1/1/2021;2021;Necochea;Total de víctimas de otros delitos contra la integridad sexual;99;;;;;;;;;
1/1/2021;2021;Necochea;Total de víctimas de violaciones;20;;;;;;;;;
1/1/2014;2014;9 de Julio;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2014;2014;9 de Julio;Total de víctimas de lesiones dolosas;123;;;;;;;;;
1/1/2014;2014;9 de Julio;Total de víctimas de otros delitos contra la integridad sexual;23;;;;;;;;;
1/1/2014;2014;9 de Julio;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2015;2015;9 de Julio;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2015;2015;9 de Julio;Total de víctimas de lesiones dolosas;102;;;;;;;;;
1/1/2015;2015;9 de Julio;Total de víctimas de otros delitos contra la integridad sexual;25;;;;;;;;;
1/1/2015;2015;9 de Julio;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2016;2016;9 de Julio;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2016;2016;9 de Julio;Total de víctimas de lesiones dolosas;88;;;;;;;;;
1/1/2016;2016;9 de Julio;Total de víctimas de otros delitos contra la integridad sexual;2;;;;;;;;;
1/1/2016;2016;9 de Julio;Total de víctimas de violaciones;17;;;;;;;;;
1/1/2017;2017;9 de Julio;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2017;2017;9 de Julio;Total de víctimas de lesiones dolosas;77;;;;;;;;;
1/1/2017;2017;9 de Julio;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2017;2017;9 de Julio;Total de víctimas de violaciones;9;;;;;;;;;
1/1/2018;2018;9 de Julio;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2018;2018;9 de Julio;Total de víctimas de lesiones dolosas;97;;;;;;;;;
1/1/2018;2018;9 de Julio;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2018;2018;9 de Julio;Total de víctimas de violaciones;10;;;;;;;;;
1/1/2019;2019;9 de Julio;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2019;2019;9 de Julio;Total de víctimas de lesiones dolosas;113;;;;;;;;;
1/1/2019;2019;9 de Julio;Total de víctimas de otros delitos contra la integridad sexual;2;;;;;;;;;
1/1/2019;2019;9 de Julio;Total de víctimas de violaciones;8;;;;;;;;;
1/1/2020;2020;9 de Julio;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2020;2020;9 de Julio;Total de víctimas de lesiones dolosas;158;;;;;;;;;
1/1/2020;2020;9 de Julio;Total de víctimas de otros delitos contra la integridad sexual;24;;;;;;;;;
1/1/2020;2020;9 de Julio;Total de víctimas de violaciones;8;;;;;;;;;
1/1/2021;2021;9 de Julio;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2021;2021;9 de Julio;Total de víctimas de lesiones dolosas;160;;;;;;;;;
1/1/2021;2021;9 de Julio;Total de víctimas de otros delitos contra la integridad sexual;66;;;;;;;;;
1/1/2021;2021;9 de Julio;Total de víctimas de violaciones;13;;;;;;;;;
1/1/2014;2014;Olavarría;Total de víctimas de homicidios dolosos;8;;;;;;;;;
1/1/2014;2014;Olavarría;Total de víctimas de lesiones dolosas;342;;;;;;;;;
1/1/2014;2014;Olavarría;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;Olavarría;Total de víctimas de violaciones;3;;;;;;;;;
1/1/2015;2015;Olavarría;Total de víctimas de homicidios dolosos;4;;;;;;;;;
1/1/2015;2015;Olavarría;Total de víctimas de lesiones dolosas;268;;;;;;;;;
1/1/2015;2015;Olavarría;Total de víctimas de otros delitos contra la integridad sexual;37;;;;;;;;;
1/1/2015;2015;Olavarría;Total de víctimas de violaciones;7;;;;;;;;;
1/1/2016;2016;Olavarría;Total de víctimas de homicidios dolosos;7;;;;;;;;;
1/1/2016;2016;Olavarría;Total de víctimas de lesiones dolosas;70;;;;;;;;;
1/1/2016;2016;Olavarría;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2016;2016;Olavarría;Total de víctimas de violaciones;25;;;;;;;;;
1/1/2017;2017;Olavarría;Total de víctimas de homicidios dolosos;5;;;;;;;;;
1/1/2017;2017;Olavarría;Total de víctimas de lesiones dolosas;60;;;;;;;;;
1/1/2017;2017;Olavarría;Total de víctimas de otros delitos contra la integridad sexual;2;;;;;;;;;
1/1/2017;2017;Olavarría;Total de víctimas de violaciones;14;;;;;;;;;
1/1/2018;2018;Olavarría;Total de víctimas de homicidios dolosos;9;;;;;;;;;
1/1/2018;2018;Olavarría;Total de víctimas de lesiones dolosas;63;;;;;;;;;
1/1/2018;2018;Olavarría;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2018;2018;Olavarría;Total de víctimas de violaciones;15;;;;;;;;;
1/1/2019;2019;Olavarría;Total de víctimas de homicidios dolosos;4;;;;;;;;;
1/1/2019;2019;Olavarría;Total de víctimas de lesiones dolosas;108;;;;;;;;;
1/1/2019;2019;Olavarría;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2019;2019;Olavarría;Total de víctimas de violaciones;29;;;;;;;;;
1/1/2020;2020;Olavarría;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2020;2020;Olavarría;Total de víctimas de lesiones dolosas;256;;;;;;;;;
1/1/2020;2020;Olavarría;Total de víctimas de otros delitos contra la integridad sexual;76;;;;;;;;;
1/1/2020;2020;Olavarría;Total de víctimas de violaciones;25;;;;;;;;;
1/1/2021;2021;Olavarría;Total de víctimas de homicidios dolosos;7;;;;;;;;;
1/1/2021;2021;Olavarría;Total de víctimas de lesiones dolosas;367;;;;;;;;;
1/1/2021;2021;Olavarría;Total de víctimas de otros delitos contra la integridad sexual;205;;;;;;;;;
1/1/2021;2021;Olavarría;Total de víctimas de violaciones;56;;;;;;;;;
1/1/2014;2014;Patagones;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2014;2014;Patagones;Total de víctimas de lesiones dolosas;154;;;;;;;;;
1/1/2014;2014;Patagones;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;Patagones;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2015;2015;Patagones;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2015;2015;Patagones;Total de víctimas de lesiones dolosas;156;;;;;;;;;
1/1/2015;2015;Patagones;Total de víctimas de otros delitos contra la integridad sexual;18;;;;;;;;;
1/1/2015;2015;Patagones;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2016;2016;Patagones;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2016;2016;Patagones;Total de víctimas de lesiones dolosas;54;;;;;;;;;
1/1/2016;2016;Patagones;Total de víctimas de otros delitos contra la integridad sexual;2;;;;;;;;;
1/1/2016;2016;Patagones;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2017;2017;Patagones;Total de víctimas de homicidios dolosos;3;;;;;;;;;
1/1/2017;2017;Patagones;Total de víctimas de lesiones dolosas;64;;;;;;;;;
1/1/2017;2017;Patagones;Total de víctimas de otros delitos contra la integridad sexual;5;;;;;;;;;
1/1/2017;2017;Patagones;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2018;2018;Patagones;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2018;2018;Patagones;Total de víctimas de lesiones dolosas;45;;;;;;;;;
1/1/2018;2018;Patagones;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2018;2018;Patagones;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2019;2019;Patagones;Total de víctimas de homicidios dolosos;3;;;;;;;;;
1/1/2019;2019;Patagones;Total de víctimas de lesiones dolosas;50;;;;;;;;;
1/1/2019;2019;Patagones;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2019;2019;Patagones;Total de víctimas de violaciones;5;;;;;;;;;
1/1/2020;2020;Patagones;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2020;2020;Patagones;Total de víctimas de lesiones dolosas;174;;;;;;;;;
1/1/2020;2020;Patagones;Total de víctimas de otros delitos contra la integridad sexual;31;;;;;;;;;
1/1/2020;2020;Patagones;Total de víctimas de violaciones;10;;;;;;;;;
1/1/2021;2021;Patagones;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2021;2021;Patagones;Total de víctimas de lesiones dolosas;242;;;;;;;;;
1/1/2021;2021;Patagones;Total de víctimas de otros delitos contra la integridad sexual;34;;;;;;;;;
1/1/2021;2021;Patagones;Total de víctimas de violaciones;10;;;;;;;;;
1/1/2014;2014;Pehuajó;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2014;2014;Pehuajó;Total de víctimas de lesiones dolosas;204;;;;;;;;;
1/1/2014;2014;Pehuajó;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;Pehuajó;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2015;2015;Pehuajó;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2015;2015;Pehuajó;Total de víctimas de lesiones dolosas;153;;;;;;;;;
1/1/2015;2015;Pehuajó;Total de víctimas de otros delitos contra la integridad sexual;28;;;;;;;;;
1/1/2015;2015;Pehuajó;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2016;2016;Pehuajó;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2016;2016;Pehuajó;Total de víctimas de lesiones dolosas;51;;;;;;;;;
1/1/2016;2016;Pehuajó;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2016;2016;Pehuajó;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2017;2017;Pehuajó;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2017;2017;Pehuajó;Total de víctimas de lesiones dolosas;36;;;;;;;;;
1/1/2017;2017;Pehuajó;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2017;2017;Pehuajó;Total de víctimas de violaciones;3;;;;;;;;;
1/1/2018;2018;Pehuajó;Total de víctimas de homicidios dolosos;3;;;;;;;;;
1/1/2018;2018;Pehuajó;Total de víctimas de lesiones dolosas;118;;;;;;;;;
1/1/2018;2018;Pehuajó;Total de víctimas de otros delitos contra la integridad sexual;2;;;;;;;;;
1/1/2018;2018;Pehuajó;Total de víctimas de violaciones;3;;;;;;;;;
1/1/2019;2019;Pehuajó;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2019;2019;Pehuajó;Total de víctimas de lesiones dolosas;167;;;;;;;;;
1/1/2019;2019;Pehuajó;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2019;2019;Pehuajó;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2020;2020;Pehuajó;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2020;2020;Pehuajó;Total de víctimas de lesiones dolosas;176;;;;;;;;;
1/1/2020;2020;Pehuajó;Total de víctimas de otros delitos contra la integridad sexual;35;;;;;;;;;
1/1/2020;2020;Pehuajó;Total de víctimas de violaciones;6;;;;;;;;;
1/1/2021;2021;Pehuajó;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2021;2021;Pehuajó;Total de víctimas de lesiones dolosas;174;;;;;;;;;
1/1/2021;2021;Pehuajó;Total de víctimas de otros delitos contra la integridad sexual;83;;;;;;;;;
1/1/2021;2021;Pehuajó;Total de víctimas de violaciones;16;;;;;;;;;
1/1/2014;2014;Pellegrini;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2014;2014;Pellegrini;Total de víctimas de lesiones dolosas;16;;;;;;;;;
1/1/2014;2014;Pellegrini;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
